"projectID";"topic";"title"
"785289";"JTI-CS2-2017-CFP06-AIR-02-44";"Adjustable high loaded rod"
"101003866";"LC-CLA-10-2020";"Scientific support to designing mitigation pathways and policies"
"881805";"S2R-OC-IP5-01-2019";"Condition-based and preventive maintenance for locomotive bogie"
"686355";"JTI-CS2-2014-CFP01-LPA-02-02";"Cost Reduction On Composite Structure Assembly - Definition And Development Of An Inspection Tool To Characterize Inner Surface Hole Quality"
"952083";"WIDESPREAD-05-2020";"Twinning"
"824769";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"101007881";"JTI-CS2-2020-CFP11-AIR-03-10";"Innovative light metallic and thermoplastic airframe section full scale testing"
"731861";"ICT-22-2016";"Technologies for Learning and Skills"
"865123";"JTI-CS2-2018-CFP09-AIR-02-74";"Development of a multipurpose test rig and validation of an innovative rotorcraft vertical tail"
"101037342";"LC-GD-10-3-2020";"Enabling citizens to act on climate change, for sustainable development and environmental protection through education, citizen science, observation initiatives, and civic engagement"
"754660";"JTI-CS2-2016-CFP04-AIR-02-32";"Testing matrix optimization by interaction between numerical modelling and innovative non-contact measurement technology"
"731767";"ICT-24-2016";"Gaming and gamification"
"958266";"CE-SPIRE-07-2020";"Preserving fresh water: recycling industrial waters industry"
"964883";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"886538";"JTI-CS2-2019-CFP10-FRC-01-29";"Smart Active Inceptors System development for Tilt Rotor application"
"881784";"S2R-OC-IP5-02-2019";"Advanced obstacle detection and track intrusion system for autonomous freight train"
"686546";"JTI-CS2-2014-CFP01-LPA-02-04";"Automation in Final Aircraft Assembly Lines and Enabling Technologies"
"731330";"ICT-25-2016-2017";"Advanced robot capabilities research and take-up"
"786713";"DS-08-2017";"Cybersecurity PPP: Privacy, Data Protection, Digital Identities"
"642045";"SC5-08-2014";"Preparing and promoting innovation procurement for soil decontamination"
"951848";"DT-ICT-03-2020";"I4MS (phase 4) - uptake of digital game changers"
"637212";"FoF-07-2014";"Support for the enhancement of the impact of FoF PPP projects"
"958701";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"768766";"EEB-07-2017";"Integration of energy harvesting at building and district level"
"667942";"WIDESPREAD-2-2014";"ERA Chairs"
"636906";"FoF-01-2014";"Process optimisation of manufacturing assets"
"810660";"WIDESPREAD-03-2017";"ERA Chairs"
"775989";"IBA-SC7-ERNCIP-2017";"Supporting the implementation of the Security Industrial Policy and Action Plan through the European Reference Network for Critical Infrastructure Protection (ERNCIP)"
"810630";"WIDESPREAD-03-2017";"ERA Chairs"
"887010";"JTI-CS2-2019-CFP10-AIR-02-77";"Increasing the efficiency of pulsed jet actuators for flow separation control"
"761031";"NMBP-15-2017";"Nanotechnologies for imaging cellular transplants and regenerative processes in vivo"
"732375";"ICT-24-2016";"Gaming and gamification"
"710240";"SEAC-1-2015";"Innovative ways to make science education and scientific careers attractive to young people"
"786886";"SEC-13-BES-2017";"Next generation of information systems to support EU external policies"
"825627";"ICT-29-2018";"A multilingual Next Generation Internet"
"871275";"ICT-30-2019-2020";"An empowering, inclusive Next Generation Internet"
"825354";"ICT-24-2018-2019";"Next Generation Internet - An Open Internet Initiative"
"871536";"ICT-15-2019-2020";"Cloud Computing"
"824950";"ICT-32-2018";"STARTS – The Arts stimulating innovation"
"825183";"ICT-31-2018-2019";"EU-US collaboration on NGI"
"871914";"ICT-34-2018-2019";"Pre-Commercial Procurement open"
"825171";"ICT-28-2018";"Future Hyper-connected Sociality"
"956603";"ICT-44-2020";"Next Generation Media"
"871477";"ICT-13-2018-2019";"Supporting the emergence of data markets and the data economy"
"825333";"ICT-13-2018-2019";"Supporting the emergence of data markets and the data economy"
"687920";"ICT-10-2015";"Collective Awareness Platforms for Sustainability and Social Innovation"
"101035803";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"821105";"LC-CLA-01-2018";"Supporting the development of climate policies to deliver on the Paris Agreement, through Integrated Assessment Models (IAMs)"
"780192";"ICT-33-2017";"Innovation procurement networks"
"891965";"SESAR-ER4-16-2019";"Innovation in Network Management"
"857487";"WIDESPREAD-04-2019";"ERA Chairs"
"831250";"H2020EENSGA3";"EEN H2020 SGA3"
"880002";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"743490";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"674866";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"853806";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"732319";"DS-01-2016";"Assurance and Certification for Trustworthy and Secure ICT systems, services and components"
"101017716";"FETPROACT-EIC-07-2020";"FET Proactive: emerging paradigms and communities"
"787098";"SEC-07-FCT-2016-2017";"Human Factor for the Prevention, Investigation, and Mitigation of criminal and terrorist acts"
"101021701";"SU-FCT01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects to solve issues in fighting against crime and terrorism"
"945095";"SC1-BHC-29-2020";"Innovative actions for improving urban health and wellbeing - addressing environment, climate and socioeconomic factors"
"692419";"H2020-TWINN-2015";"Twinning"
"787100";"SEC-07-FCT-2016-2017";"Human Factor for the Prevention, Investigation, and Mitigation of criminal and terrorist acts"
"101016895";"ICT-58-2020";"International partnership building between European and African innovation hubs"
"101035808";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"101016858";"ICT-58-2020";"International partnership building between European and African innovation hubs"
"101016798";"ICT-49-2020";"Artificial Intelligence on demand platform"
"101017015";"ICT-58-2020";"International partnership building between European and African innovation hubs"
"101017105";"ICT-58-2020";"International partnership building between European and African innovation hubs"
"824326";"MG-4-3-2018";"Demographic change and participation of women in transport"
"101035805";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"824550";"SwafS-22-2018";"Mobilising Research Excellence in EU Outermost Regions (OR)"
"840903";"MSCA-IF-2018";"Individual Fellowships"
"795867";"MSCA-IF-2017";"Individual Fellowships"
"655811";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"798686";"MSCA-IF-2017";"Individual Fellowships"
"955263";"MSCA-NIGHT-2020";"European Researchers' Night"
"748369";"MSCA-IF-2016";"Individual Fellowships"
"886365";"MSCA-IF-2019";"Individual Fellowships"
"101031840";"MSCA-IF-2020";"Individual Fellowships"
"101024700";"MSCA-IF-2020";"Individual Fellowships"
"840453";"MSCA-IF-2018";"Individual Fellowships"
"846645";"MSCA-IF-2018";"Individual Fellowships"
"665884";"MSCA-COFUND-2014-DP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-DP)"
"748164";"MSCA-IF-2016";"Individual Fellowships"
"101026214";"MSCA-IF-2020";"Individual Fellowships"
"101036173";"MSCA-NIGHT-2020bis";"European Researchers' Night"
"101019167";"MSCA-IF-2020";"Individual Fellowships"
"101033260";"MSCA-IF-2020";"Individual Fellowships"
"793812";"MSCA-IF-2017";"Individual Fellowships"
"842991";"MSCA-IF-2018";"Individual Fellowships"
"101036048";"MSCA-NIGHT-2020bis";"European Researchers' Night"
"844597";"MSCA-IF-2018";"Individual Fellowships"
"661342";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"894750";"MSCA-IF-2019";"Individual Fellowships"
"885795";"MSCA-IF-2019";"Individual Fellowships"
"845176";"MSCA-IF-2018";"Individual Fellowships"
"706113";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101025095";"MSCA-IF-2020";"Individual Fellowships"
"702586";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"722945";"MSCA-NIGHT-2016";"European Researchers' Night"
"840185";"MSCA-IF-2018";"Individual Fellowships"
"747374";"MSCA-IF-2016";"Individual Fellowships"
"754340";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"837730";"MSCA-IF-2018";"Individual Fellowships"
"892684";"MSCA-IF-2019";"Individual Fellowships"
"837036";"MSCA-IF-2018";"Individual Fellowships"
"746406";"MSCA-IF-2016";"Individual Fellowships"
"748903";"MSCA-IF-2016";"Individual Fellowships"
"953820";"MSCA-NIGHT-2020";"European Researchers' Night"
"654339";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"833401";"MSCA-IF-2018";"Individual Fellowships"
"796559";"MSCA-IF-2017";"Individual Fellowships"
"797945";"MSCA-IF-2017";"Individual Fellowships"
"752292";"MSCA-IF-2016";"Individual Fellowships"
"896192";"MSCA-IF-2019";"Individual Fellowships"
"846655";"MSCA-IF-2018";"Individual Fellowships"
"835913";"MSCA-IF-2018";"Individual Fellowships"
"101023861";"MSCA-IF-2020";"Individual Fellowships"
"101030794";"MSCA-IF-2020";"Individual Fellowships"
"707597";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101025929";"MSCA-IF-2020";"Individual Fellowships"
"101025123";"MSCA-IF-2020";"Individual Fellowships"
"101020104";"MSCA-IF-2020";"Individual Fellowships"
"845713";"MSCA-IF-2018";"Individual Fellowships"
"787525";"MSCA-IF-2017";"Individual Fellowships"
"703254";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"795374";"MSCA-IF-2017";"Individual Fellowships"
"840456";"MSCA-IF-2018";"Individual Fellowships"
"797966";"MSCA-IF-2017";"Individual Fellowships"
"797473";"MSCA-IF-2017";"Individual Fellowships"
"800924";"MSCA-COFUND-2017";"Co-funding of regional, national and international programmes"
"659961";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"847413";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"655034";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"702178";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"832862";"MSCA-IF-2018";"Individual Fellowships"
"661594";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"721895";"MSCA-ITN-2016";"Innovative Training Networks"
"749336";"MSCA-IF-2016";"Individual Fellowships"
"660343";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"843298";"MSCA-IF-2018";"Individual Fellowships"
"793403";"MSCA-IF-2017";"Individual Fellowships"
"796514";"MSCA-IF-2017";"Individual Fellowships"
"883748";"MSCA-IF-2019";"Individual Fellowships"
"841432";"MSCA-IF-2018";"Individual Fellowships"
"101027291";"MSCA-IF-2020";"Individual Fellowships"
"704030";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101025125";"MSCA-IF-2020";"Individual Fellowships"
"843437";"MSCA-IF-2018";"Individual Fellowships"
"833030";"MSCA-IF-2018";"Individual Fellowships"
"748213";"MSCA-IF-2016";"Individual Fellowships"
"844951";"MSCA-IF-2018";"Individual Fellowships"
"101034261";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"101032961";"MSCA-IF-2020";"Individual Fellowships"
"798255";"MSCA-IF-2017";"Individual Fellowships"
"659301";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"840113";"MSCA-IF-2018";"Individual Fellowships"
"101032759";"MSCA-IF-2020";"Individual Fellowships"
"101034403";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"101024492";"MSCA-IF-2020";"Individual Fellowships"
"633376";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"101032280";"MSCA-IF-2020";"Individual Fellowships"
"659778";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"818968";"MSCA-NIGHT-2018";"European Researchers' Night"
"101032603";"MSCA-IF-2020";"Individual Fellowships"
"101026292";"MSCA-IF-2020";"Individual Fellowships"
"860306";"MSCA-ITN-2019";"Innovative Training Networks"
"895004";"MSCA-IF-2019";"Individual Fellowships"
"656847";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"898520";"MSCA-IF-2019";"Individual Fellowships"
"101024053";"MSCA-IF-2020";"Individual Fellowships"
"101030595";"MSCA-IF-2020";"Individual Fellowships"
"101032153";"MSCA-IF-2020";"Individual Fellowships"
"101030857";"MSCA-IF-2020";"Individual Fellowships"
"704681";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"799412";"MSCA-IF-2017";"Individual Fellowships"
"722957";"MSCA-NIGHT-2016";"European Researchers' Night"
"702527";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"897768";"MSCA-IF-2019";"Individual Fellowships"
"708310";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"832488";"MSCA-IF-2018";"Individual Fellowships"
"892153";"MSCA-IF-2019";"Individual Fellowships"
"892142";"MSCA-IF-2019";"Individual Fellowships"
"101025524";"MSCA-IF-2020";"Individual Fellowships"
"709114";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"705697";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"885567";"MSCA-IF-2019";"Individual Fellowships"
"895320";"MSCA-IF-2019";"Individual Fellowships"
"656547";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101025090";"MSCA-IF-2020";"Individual Fellowships"
"101026870";"MSCA-IF-2020";"Individual Fellowships"
"661103";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"791735";"MSCA-IF-2017";"Individual Fellowships"
"101031796";"MSCA-IF-2020";"Individual Fellowships"
"945380";"MSCA-COFUND-2019";"Co-funding of regional, national and international programmes"
"101027076";"MSCA-IF-2020";"Individual Fellowships"
"899037";"MSCA-IF-2019";"Individual Fellowships"
"101030985";"MSCA-IF-2020";"Individual Fellowships"
"659070";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"896473";"MSCA-IF-2019";"Individual Fellowships"
"797805";"MSCA-IF-2017";"Individual Fellowships"
"843315";"MSCA-IF-2018";"Individual Fellowships"
"796706";"MSCA-IF-2017";"Individual Fellowships"
"101025814";"MSCA-IF-2020";"Individual Fellowships"
"895295";"MSCA-IF-2019";"Individual Fellowships"
"844176";"MSCA-IF-2018";"Individual Fellowships"
"101032307";"MSCA-IF-2020";"Individual Fellowships"
"101034255";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"700057";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"633310";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"893147";"MSCA-IF-2019";"Individual Fellowships"
"752489";"MSCA-IF-2016";"Individual Fellowships"
"797635";"MSCA-IF-2017";"Individual Fellowships"
"892998";"MSCA-IF-2019";"Individual Fellowships"
